transaction_id,account_id,customer_id,txn_date,txn_time,txn_type,channel,description,counterparty_name,counterparty_bank,counterparty_country,amount,running_balance,is_alerted,alert_id
TXN-001068,ACC-0044,CUST-0017,2025-11-13,11:42:18,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Gateway National Bank,USA,75567.52,3180372.46,true,ALERT-2025-00859
TXN-001069,ACC-0046,CUST-0017,2025-11-13,12:29:06,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Continental Trust Bank,USA,44390.32,755910.90,true,ALERT-2025-00864
TXN-001070,ACC-0027,CUST-0011,2025-11-14,11:29:51,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,3228.01,563130.16,false,
TXN-001071,ACC-0044,CUST-0017,2025-11-14,13:38:35,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Continental Trust Bank,USA,71714.53,3108657.93,true,ALERT-2025-00871
TXN-001072,ACC-0041,CUST-0016,2025-11-14,17:12:42,Cash Deposit,Branch,Cash Deposit,,,USA,19719.93,575011.34,true,ALERT-2025-00855
TXN-001073,ACC-0044,CUST-0017,2025-11-14,17:15:43,Wire Credit,Wire,Incoming Wire Transfer,Continental Payment Hub,Continental Trust Bank,USA,261452.93,3370110.86,true,ALERT-2025-00868
TXN-001074,ACC-0044,CUST-0017,2025-11-15,12:40:04,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Metro Regional Bank,USA,68789.16,3301321.70,true,ALERT-2025-00857
TXN-001075,ACC-0041,CUST-0016,2025-11-15,15:00:08,Cash Deposit,Branch,Cash Deposit,,,USA,44864.31,619875.65,true,ALERT-2025-00852
TXN-001076,ACC-0040,CUST-0016,2025-11-15,17:11:44,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Metro Regional Bank,USA,87978.51,592580.17,true,ALERT-2025-00850
TXN-001077,ACC-0046,CUST-0017,2025-11-16,11:26:01,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Gateway National Bank,USA,30130.78,725780.12,true,ALERT-2025-00875
TXN-001078,ACC-0044,CUST-0017,2025-11-16,15:00:29,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Continental Trust Bank,USA,85745.26,3215576.44,true,ALERT-2025-00863
TXN-001079,ACC-0031,CUST-0013,2025-11-16,16:07:53,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,33255.29,515226.86,false,
TXN-001080,ACC-0010,CUST-0004,2025-11-17,09:28:13,ACH Credit,ACH,Monthly Salary Credit,Pacific Axis Imports,Payroll Clearing Bank,USA,18643.39,247285.65,false,
TXN-001081,ACC-0044,CUST-0017,2025-11-17,12:20:51,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Atlantic Correspondent Bank,USA,30113.28,3185463.16,true,ALERT-2025-00874
TXN-001082,ACC-0047,CUST-0017,2025-11-17,12:20:52,Wire Debit,Wire,International Wire Transfer,Taiz General Trading,Sanaa Exchange Bank,Yemen,40973.94,1658878.59,true,ALERT-2025-00887
TXN-001083,ACC-0044,CUST-0017,2025-11-17,12:36:34,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,65934.16,3119529.00,true,ALERT-2025-00885
TXN-001084,ACC-0046,CUST-0017,2025-11-17,13:21:46,Wire Credit,Wire,Incoming Wire Transfer,Atlantic Liquidity Desk,Continental Trust Bank,USA,416827.01,1142607.13,true,ALERT-2025-00884
TXN-001085,ACC-0047,CUST-0017,2025-11-18,15:44:33,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Atlantic Correspondent Bank,USA,27842.84,1631035.75,true,ALERT-2025-00870
TXN-001086,ACC-0046,CUST-0017,2025-11-18,17:09:29,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,89121.43,1053485.70,true,ALERT-2025-00890
TXN-001087,ACC-0051,CUST-0019,2025-11-19,09:35:45,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,34731.50,14040.90,false,
TXN-001088,ACC-0024,CUST-0010,2025-11-19,13:10:17,ACH Credit,ACH,Monthly Salary Credit,University of Wisconsin,Payroll Clearing Bank,USA,6041.94,27832.25,false,
TXN-001089,ACC-0044,CUST-0017,2025-11-19,15:55:40,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,67841.67,3051687.33,true,ALERT-2025-00895
TXN-001090,ACC-0044,CUST-0017,2025-11-19,17:29:49,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Gateway National Bank,USA,73261.94,2978425.39,true,ALERT-2025-00880
TXN-001091,ACC-0046,CUST-0017,2025-11-19,17:37:12,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Continental Trust Bank,USA,30181.66,1023304.04,true,ALERT-2025-00877
TXN-001092,ACC-0045,CUST-0017,2025-11-20,09:41:33,Cash Deposit,Branch,Cash Deposit,,,USA,27377.73,2419245.52,true,ALERT-2025-00891
TXN-001093,ACC-0044,CUST-0017,2025-11-20,13:16:15,Wire Credit,Wire,Incoming Wire Transfer,NorthBridge Capital LLC,Atlantic Correspondent Bank,USA,222602.41,3201027.80,true,ALERT-2025-00896
TXN-001094,ACC-0046,CUST-0017,2025-11-20,14:10:12,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Metro Regional Bank,USA,30082.21,993221.83,true,ALERT-2025-00882
TXN-001095,ACC-0019,CUST-0007,2025-11-21,12:03:47,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,1899.57,36007.22,false,
TXN-001096,ACC-0047,CUST-0017,2025-11-22,11:13:03,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Continental Trust Bank,USA,83555.93,1547479.82,true,ALERT-2025-00892
TXN-001097,ACC-0044,CUST-0017,2025-11-22,13:24:08,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,23224.18,3177803.62,true,ALERT-2025-00899
TXN-001098,ACC-0046,CUST-0017,2025-11-23,08:08:02,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,78918.62,914303.21,true,ALERT-2025-00888
TXN-001099,ACC-0044,CUST-0017,2025-11-23,12:16:46,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Atlantic Correspondent Bank,USA,39878.67,3137924.95,true,ALERT-2025-00886
TXN-001100,ACC-0044,CUST-0017,2025-11-24,08:53:52,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Metro Regional Bank,USA,86329.01,3051595.94,true,ALERT-2025-00889
TXN-001101,ACC-0044,CUST-0017,2025-11-24,10:43:35,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Metro Regional Bank,USA,88197.56,2963398.38,true,ALERT-2025-00893
TXN-001102,ACC-0023,CUST-0009,2025-11-24,15:50:52,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,2004.71,148984.49,false,
TXN-001103,ACC-0046,CUST-0017,2025-11-24,17:50:22,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,33956.46,880346.75,true,ALERT-2025-00897
TXN-001104,ACC-0046,CUST-0017,2025-11-25,11:34:17,Wire Credit,Wire,Incoming Wire Transfer,NorthBridge Capital LLC,Metro Regional Bank,USA,399136.15,1279482.90,true,ALERT-2025-00914
TXN-001105,ACC-0047,CUST-0017,2025-11-25,14:31:06,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Atlantic Correspondent Bank,USA,67223.50,1480256.32,true,ALERT-2025-00904
TXN-001106,ACC-0046,CUST-0017,2025-11-26,11:15:51,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,33549.00,1245933.90,true,ALERT-2025-00903
TXN-001107,ACC-0044,CUST-0017,2025-11-26,16:04:12,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Gateway National Bank,USA,35183.68,2928214.70,true,ALERT-2025-00905
TXN-001108,ACC-0044,CUST-0017,2025-11-26,16:17:31,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Metro Regional Bank,USA,44198.87,2884015.83,true,ALERT-2025-00902
TXN-001109,ACC-0044,CUST-0017,2025-11-27,12:51:33,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Gateway National Bank,USA,30348.23,2853667.60,true,ALERT-2025-00910
TXN-001110,ACC-0044,CUST-0017,2025-11-27,13:40:02,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Continental Trust Bank,USA,43960.64,2809706.96,true,ALERT-2025-00918
TXN-001111,ACC-0047,CUST-0017,2025-11-27,14:05:22,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Continental Trust Bank,USA,18922.40,1461333.92,true,ALERT-2025-00898
TXN-001112,ACC-0044,CUST-0017,2025-11-27,16:08:28,Cash Deposit,Branch,Cash Deposit,,,USA,22373.54,2832080.50,true,ALERT-2025-00906
TXN-001113,ACC-0044,CUST-0017,2025-11-27,17:28:55,Cash Deposit,Branch,Cash Deposit,,,USA,25594.08,2857674.58,true,ALERT-2025-00923
TXN-001114,ACC-0044,CUST-0017,2025-11-28,09:56:53,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Metro Regional Bank,USA,23597.76,2834076.82,true,ALERT-2025-00916
TXN-001115,ACC-0048,CUST-0018,2025-11-28,10:47:10,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,18376.85,882517.30,false,
TXN-001116,ACC-0045,CUST-0017,2025-11-28,13:31:44,ACH Debit,Online,Tax or Insurance Payment,Treasury Services Clearing,First National Bank — US,USA,8921.68,2410323.84,false,
TXN-001117,ACC-0047,CUST-0017,2025-11-28,14:11:23,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Gateway National Bank,USA,18228.09,1443105.83,true,ALERT-2025-00900
TXN-001118,ACC-0044,CUST-0017,2025-11-28,14:33:51,Wire Debit,Wire,Outgoing Wire Transfer,Atlantic Liquidity Desk,Continental Trust Bank,USA,31549.81,2802527.01,true,ALERT-2025-00901
TXN-001119,ACC-0044,CUST-0017,2025-11-28,17:41:51,Wire Debit,Wire,Outgoing Wire Transfer,Atlantic Liquidity Desk,Gateway National Bank,USA,30239.58,2772287.43,true,ALERT-2025-00907
TXN-001120,ACC-0047,CUST-0017,2025-11-29,10:22:08,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Gateway National Bank,USA,53200.66,1389905.17,true,ALERT-2025-00909
TXN-001121,ACC-0046,CUST-0017,2025-11-29,10:56:06,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Gateway National Bank,USA,30806.10,1215127.80,true,ALERT-2025-00908
TXN-001122,ACC-0044,CUST-0017,2025-11-30,09:22:09,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Atlantic Correspondent Bank,USA,85529.40,2686758.03,true,ALERT-2025-00921
TXN-001123,ACC-0044,CUST-0017,2025-11-30,16:45:39,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Atlantic Correspondent Bank,USA,28311.00,2658447.03,true,ALERT-2025-00926
TXN-001124,ACC-0047,CUST-0017,2025-11-30,17:43:59,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Continental Trust Bank,USA,14501.20,1375403.97,true,ALERT-2025-00922
TXN-001125,ACC-0044,CUST-0017,2025-12-01,15:11:17,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,52186.53,2606260.50,true,ALERT-2025-00925
TXN-001126,ACC-0055,CUST-0020,2025-12-01,16:05:12,ACH Debit,Online,Tax or Insurance Payment,Treasury Services Clearing,First National Bank — US,USA,2551.89,468211.27,false,
TXN-001127,ACC-0044,CUST-0017,2025-12-01,17:23:51,Wire Debit,Wire,Outgoing Wire Transfer,Atlantic Liquidity Desk,Continental Trust Bank,USA,17729.05,2588531.45,true,ALERT-2025-00913
TXN-001128,ACC-0045,CUST-0017,2025-12-01,17:54:15,Cash Deposit,Branch,Cash Deposit,,,USA,41625.33,2451949.17,true,ALERT-2025-00912
TXN-001129,ACC-0044,CUST-0017,2025-12-02,11:21:49,Wire Debit,Wire,International Wire Transfer,Lahore Machinery Works,Karachi Mercantile Bank,Pakistan,59343.55,2529187.90,true,ALERT-2025-00931
TXN-001130,ACC-0048,CUST-0018,2025-12-02,16:52:21,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Atlantic Correspondent Bank,USA,60144.67,822372.63,true,ALERT-2025-00936
TXN-001131,ACC-0044,CUST-0017,2025-12-03,08:07:32,Wire Debit,Wire,Outgoing Wire Transfer,Atlantic Liquidity Desk,Metro Regional Bank,USA,38189.19,2490998.71,true,ALERT-2025-00920
TXN-001132,ACC-0044,CUST-0017,2025-12-03,15:31:41,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Metro Regional Bank,USA,50568.93,2440429.78,true,ALERT-2025-00934
TXN-001133,ACC-0047,CUST-0017,2025-12-04,17:25:33,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Metro Regional Bank,USA,63332.58,1312071.39,true,ALERT-2025-00917
TXN-001134,ACC-0023,CUST-0009,2025-12-05,10:30:08,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,2254.59,146729.90,false,
TXN-001135,ACC-0042,CUST-0016,2025-12-05,15:53:33,ACH Debit,ACH,Commercial Utility Payment,Utility Services USA,Metro Utility Bank,USA,2171.66,968517.13,false,
TXN-001136,ACC-0046,CUST-0017,2025-12-05,16:23:21,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Atlantic Correspondent Bank,USA,57920.75,1157207.05,true,ALERT-2025-00924
TXN-001137,ACC-0046,CUST-0017,2025-12-06,10:07:27,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Atlantic Correspondent Bank,USA,88173.63,1069033.42,true,ALERT-2025-00927
TXN-001138,ACC-0048,CUST-0018,2025-12-06,13:57:51,Cash Deposit,Branch,Cash Deposit,,,USA,9548.03,831920.66,true,ALERT-2025-00943
TXN-001139,ACC-0025,CUST-0010,2025-12-06,14:28:35,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,4151.54,30401.05,false,
TXN-001140,ACC-0048,CUST-0018,2025-12-06,16:24:41,Wire Debit,Wire,International Wire Transfer,Cap-Haitien Goods Depot,Port-au-Prince Bank,Haiti,36798.65,795122.01,true,ALERT-2025-00945
TXN-001141,ACC-0048,CUST-0018,2025-12-06,17:45:43,Cash Deposit,Branch,Cash Deposit,,,USA,8666.45,803788.46,true,ALERT-2025-00937
TXN-001142,ACC-0044,CUST-0017,2025-12-07,13:42:21,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Gateway National Bank,USA,36858.88,2403570.90,true,ALERT-2025-00933
TXN-001143,ACC-0048,CUST-0018,2025-12-07,14:58:02,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Continental Trust Bank,USA,91686.61,712101.85,true,ALERT-2025-00953
TXN-001144,ACC-0046,CUST-0017,2025-12-08,09:41:51,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Metro Regional Bank,USA,42663.66,1026369.76,true,ALERT-2025-00935
TXN-001145,ACC-0048,CUST-0018,2025-12-08,14:28:53,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,9274.07,702827.78,true,ALERT-2025-00958
TXN-001146,ACC-0020,CUST-0008,2025-12-08,14:40:04,POS Debit,Debit Card,Grocery Purchase,FreshMart Grocery,First National Bank — US,USA,270.33,82040.49,false,
TXN-001147,ACC-0048,CUST-0018,2025-12-09,12:49:45,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Atlantic Correspondent Bank,USA,81010.77,621817.01,true,ALERT-2025-00959
TXN-001148,ACC-0048,CUST-0018,2025-12-09,16:14:20,Cash Deposit,Branch,Cash Deposit,,,USA,8820.57,630637.58,true,ALERT-2025-00949
TXN-001149,ACC-0048,CUST-0018,2025-12-09,16:26:22,Wire Debit,Wire,International Wire Transfer,Horizon Haiti Trading,Haiti Commercial Bank,Haiti,37029.28,593608.30,true,ALERT-2025-00946
TXN-001150,ACC-0048,CUST-0018,2025-12-10,16:23:38,Wire Debit,Wire,International Wire Transfer,Nevsky Trade Bureau,Volga Correspondent Bank,Russia,45359.81,548248.49,true,ALERT-2025-00939
TXN-001151,ACC-0055,CUST-0020,2025-12-11,10:39:17,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Continental Trust Bank,USA,62410.46,405800.81,true,ALERT-2025-00974
TXN-001152,ACC-0053,CUST-0020,2025-12-11,13:24:55,Cash Deposit,Branch,Cash Deposit,,,USA,8680.14,318505.84,true,ALERT-2025-00971
TXN-001153,ACC-0048,CUST-0018,2025-12-12,08:37:26,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Gateway National Bank,USA,23551.84,524696.65,true,ALERT-2025-00942
TXN-001154,ACC-0029,CUST-0012,2025-12-12,08:45:51,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,198.49,135695.39,false,
TXN-001155,ACC-0048,CUST-0018,2025-12-12,12:44:45,Wire Debit,Wire,International Wire Transfer,Marib Commodities,Aden Commercial Bank,Yemen,69580.31,455116.34,true,ALERT-2025-00938
TXN-001156,ACC-0048,CUST-0018,2025-12-12,12:49:12,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Yangon Commercial Bank,Myanmar,54888.31,400228.03,true,ALERT-2025-00955
TXN-001157,ACC-0055,CUST-0020,2025-12-12,12:59:24,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Metro Regional Bank,USA,61555.51,344245.30,true,ALERT-2025-00981
TXN-001158,ACC-0048,CUST-0018,2025-12-12,13:28:26,Wire Debit,Wire,International Wire Transfer,Faisalabad Export Co,Karachi Mercantile Bank,Pakistan,81644.96,318583.07,true,ALERT-2025-00956
TXN-001159,ACC-0049,CUST-0018,2025-12-12,16:46:55,Cash Deposit,Branch,Cash Deposit,,,USA,9551.60,87577.32,true,ALERT-2025-00962
TXN-001160,ACC-0007,CUST-0003,2025-12-13,08:02:09,ACH Credit,ACH,Monthly Salary Credit,Retired,Payroll Clearing Bank,USA,5314.25,460240.49,false,
TXN-001161,ACC-0049,CUST-0018,2025-12-13,08:19:43,Cash Deposit,Branch,Cash Deposit,,,USA,8746.68,96324.00,true,ALERT-2025-00940
TXN-001162,ACC-0049,CUST-0018,2025-12-13,08:38:18,Cash Deposit,Branch,Cash Deposit,,,USA,8990.36,105314.36,true,ALERT-2025-00965
TXN-001163,ACC-0048,CUST-0018,2025-12-13,14:51:50,Wire Debit,Wire,International Wire Transfer,Siberia Freight Group,Volga Correspondent Bank,Russia,63156.99,255426.08,true,ALERT-2025-00952
TXN-001164,ACC-0049,CUST-0018,2025-12-14,08:34:38,Cash Deposit,Branch,Cash Deposit,,,USA,8843.69,114158.05,true,ALERT-2025-00957
TXN-001165,ACC-0051,CUST-0019,2025-12-14,13:48:38,Cash Deposit,Branch,Cash Deposit,,,USA,39356.10,53397.00,true,ALERT-2025-00968
TXN-001166,ACC-0053,CUST-0020,2025-12-15,08:54:08,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Metro Regional Bank,USA,23706.55,294799.29,true,ALERT-2025-00980
TXN-001167,ACC-0048,CUST-0018,2025-12-15,10:12:04,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Mandalay Trade Bank,Myanmar,23788.95,231637.13,true,ALERT-2025-00950
TXN-001168,ACC-0051,CUST-0019,2025-12-15,11:19:31,Cash Deposit,Branch,Cash Deposit,,,USA,20754.45,74151.45,true,ALERT-2025-00970
TXN-001169,ACC-0048,CUST-0018,2025-12-15,11:55:22,Cash Deposit,Branch,Cash Deposit,,,USA,9361.46,240998.59,true,ALERT-2025-00960
TXN-001170,ACC-0051,CUST-0019,2025-12-15,12:16:58,Cash Deposit,Branch,Cash Deposit,,,USA,44860.35,119011.80,true,ALERT-2025-00967
TXN-001171,ACC-0048,CUST-0018,2025-12-15,13:03:53,Wire Debit,Wire,International Wire Transfer,Cap-Haitien Goods Depot,Port-au-Prince Bank,Haiti,39571.21,201427.38,true,ALERT-2025-00954
TXN-001172,ACC-0048,CUST-0018,2025-12-15,14:15:57,Cash Deposit,Branch,Cash Deposit,,,USA,9879.51,211306.89,true,ALERT-2025-00963
TXN-001173,ACC-0053,CUST-0020,2025-12-15,17:01:23,Cash Deposit,Branch,Cash Deposit,,,USA,9744.43,304543.72,true,ALERT-2025-00982
TXN-001174,ACC-0048,CUST-0018,2025-12-16,12:08:24,Wire Debit,Wire,International Wire Transfer,Karachi Textile Mart,Karachi Mercantile Bank,Pakistan,30791.73,180515.16,true,ALERT-2025-00964
TXN-001175,ACC-0051,CUST-0019,2025-12-16,15:58:57,Cash Deposit,Branch,Cash Deposit,,,USA,25527.67,144539.47,true,ALERT-2025-00969
TXN-001176,ACC-0033,CUST-0014,2025-12-17,17:09:14,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,25518.74,1747713.07,false,
TXN-001177,ACC-0053,CUST-0020,2025-12-18,09:10:29,Wire Debit,Wire,International Wire Transfer,Port-au-Prince Trading SA,Haiti Commercial Bank,Haiti,62080.98,242462.74,true,ALERT-2025-00990
TXN-001178,ACC-0055,CUST-0020,2025-12-18,09:14:35,Wire Debit,Wire,International Wire Transfer,Yadanar Logistics,Mandalay Trade Bank,Myanmar,79445.42,264799.88,true,ALERT-2025-00983
TXN-001179,ACC-0054,CUST-0020,2025-12-18,11:08:48,Cash Deposit,Branch,Cash Deposit,,,USA,8525.48,59380.16,true,ALERT-2025-00999
TXN-001180,ACC-0053,CUST-0020,2025-12-18,15:35:53,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Gateway National Bank,USA,20757.79,221704.95,true,ALERT-2025-00973
TXN-001181,ACC-0053,CUST-0020,2025-12-18,16:25:50,Cash Deposit,Branch,Cash Deposit,,,USA,8945.44,230650.39,true,ALERT-2025-00991
TXN-001182,ACC-0046,CUST-0017,2025-12-18,17:51:43,ACH Debit,ACH,Commercial Utility Payment,Utility Services USA,Metro Utility Bank,USA,1464.86,1024904.90,false,
TXN-001183,ACC-0055,CUST-0020,2025-12-19,09:42:36,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,25402.82,239397.06,true,ALERT-2025-00985
TXN-001184,ACC-0054,CUST-0020,2025-12-19,12:03:15,Cash Deposit,Branch,Cash Deposit,,,USA,9853.04,69233.20,true,ALERT-2025-00978
TXN-001185,ACC-0011,CUST-0004,2025-12-19,13:28:23,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,252.69,281026.33,false,
TXN-001186,ACC-0053,CUST-0020,2025-12-19,14:26:49,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Atlantic Correspondent Bank,USA,59892.81,170757.58,true,ALERT-2025-00993
TXN-001187,ACC-0005,CUST-0002,2025-12-19,14:50:32,Card Debit,Online,Online Purchase,NorthStar Online Retail,Metro Regional Bank,USA,287.83,442273.03,false,
TXN-001188,ACC-0054,CUST-0020,2025-12-19,15:58:51,Cash Deposit,Branch,Cash Deposit,,,USA,8843.35,78076.55,true,ALERT-2025-00986
TXN-001189,ACC-0053,CUST-0020,2025-12-19,16:17:54,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,61707.46,109050.12,true,ALERT-2025-00989
TXN-001190,ACC-0055,CUST-0020,2025-12-19,16:22:53,Wire Debit,Wire,International Wire Transfer,Shwe Mandalay Imports,Mandalay Trade Bank,Myanmar,30230.32,209166.74,true,ALERT-2025-00997
TXN-001191,ACC-0053,CUST-0020,2025-12-20,08:42:51,Cash Deposit,Branch,Cash Deposit,,,USA,8559.04,117609.16,true,ALERT-2025-00995
TXN-001192,ACC-0053,CUST-0020,2025-12-21,10:02:03,Cash Deposit,Branch,Cash Deposit,,,USA,9064.11,126673.27,true,ALERT-2025-00987
TXN-001193,ACC-0053,CUST-0020,2025-12-21,10:24:50,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Metro Regional Bank,USA,43757.06,82916.21,true,ALERT-2025-01000
TXN-001194,ACC-0038,CUST-0015,2025-12-22,12:18:54,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,8223.45,320090.82,false,
TXN-001195,ACC-0054,CUST-0020,2025-12-23,13:09:48,Cash Deposit,Branch,Cash Deposit,,,USA,8566.24,86642.79,true,ALERT-2025-00994
TXN-001196,ACC-0001,CUST-0001,2025-12-24,16:03:43,ACH Credit,ACH,Monthly Salary Credit,Mitchell Urban Properties LLC,Payroll Clearing Bank,USA,25978.28,409530.40,false,
TXN-001197,ACC-0027,CUST-0011,2025-12-25,15:22:21,ATM Withdrawal,ATM,ATM Withdrawal,City ATM Network,First National Bank — US,USA,367.12,562763.04,false,
