case_id,note_text,analyst,timestamp
CASE-2025-0171,Opened investigation for ALERT-2025-00670. Customer Meridian Global Trading LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-23 12:49:25
CASE-2025-0171,"Identified 8 international wire transfers totaling $463,990.38 to counterparties in Iran, Myanmar, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as International Trade does not provide clear business justification for this wire activity.",Hannah Louise,2025-02-24 10:42:15
CASE-2025-0171,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 84/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-25 13:47:49
CASE-2025-0172,Opened investigation for ALERT-2025-00688. Customer Meridian Global Trading LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-23 15:31:59
CASE-2025-0172,"Identified 8 international wire transfers totaling $463,990.38 to counterparties in Iran, Myanmar, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as International Trade does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-24 13:24:48
CASE-2025-0172,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-25 17:31:36
CASE-2025-0173,Opened investigation for ALERT-2025-00694. Customer Meridian Global Trading LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-22 09:59:25
CASE-2025-0173,"Identified 8 international wire transfers totaling $463,990.38 to counterparties in Iran, Myanmar, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as International Trade does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-23 10:14:52
CASE-2025-0173,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-24 11:25:33
CASE-2025-0174,Opened investigation for ALERT-2025-00695. Customer Meridian Global Trading LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-24 13:05:57
CASE-2025-0174,"Identified 8 international wire transfers totaling $463,990.38 to counterparties in Iran, Myanmar, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as International Trade does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-25 17:53:17
CASE-2025-0174,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 88/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-26 11:39:45
CASE-2025-0175,Opened investigation for ALERT-2025-00696. Customer Granite Peak Holdings LLC flagged for Trade Based ML. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-25 13:10:50
CASE-2025-0175,"Reviewed 3 trade-related wire transfers totaling $195,000.00. Counterparties located in China, Turkey, Vietnam. Invoice amounts appear inconsistent with industry benchmarks for Real Estate.",Hannah Louise,2025-02-26 17:18:36
CASE-2025-0175,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 78/100. Confirmed trade-payment anomalies and round-dollar invoices inconsistent with expected business activity. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-27 14:46:52
CASE-2025-0176,Opened investigation for ALERT-2025-00703. Customer Granite Peak Holdings LLC flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-23 16:36:18
CASE-2025-0176,"Customer deposited $64,288.24 in cash over 2 transactions this month. This significantly exceeds stated monthly income of approximately $266,666.67. No clear business justification documented in KYC file.",Marie Davis,2025-02-24 15:32:13
CASE-2025-0176,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 97/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-25 10:42:04
CASE-2025-0177,Opened investigation for ALERT-2025-00715. Customer Granite Peak Holdings LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-23 13:35:12
CASE-2025-0177,"Identified 6 international wire transfers totaling $342,651.16 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Real Estate does not provide clear business justification for this wire activity.",Hannah Louise,2025-02-24 13:38:26
CASE-2025-0177,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-25 17:16:49
CASE-2025-0178,Opened investigation for ALERT-2025-00720. Customer Granite Peak Holdings LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-25 17:40:39
CASE-2025-0178,"Identified 6 international wire transfers totaling $342,651.16 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Real Estate does not provide clear business justification for this wire activity.",Hannah Louise,2025-02-26 16:23:43
CASE-2025-0178,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 86/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-27 14:57:40
CASE-2025-0179,Opened investigation for ALERT-2025-00735. Customer Granite Peak Holdings LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-26 12:06:38
CASE-2025-0179,"Identified 7 international wire transfers totaling $407,459.97 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Real Estate does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-27 17:32:54
CASE-2025-0179,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 91/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-28 15:51:32
CASE-2025-0180,Opened investigation for ALERT-2025-00748. Customer Granite Peak Holdings LLC flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-27 13:37:00
CASE-2025-0180,"Customer deposited $64,288.24 in cash over 2 transactions this month. This significantly exceeds stated monthly income of approximately $266,666.67. No clear business justification documented in KYC file.",Hannah Louise,2025-02-28 12:17:19
CASE-2025-0180,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Property Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-03-01 09:21:35
